workclass,fnlwgt,education,education.num,marital.status,relationship,race,sex,capital.loss,hours.per.week,income
 Private,24536.953, HS-grad,9.0, Divorced, Own-child, White, Male,0.0,55.0, <=50K
 Private,393919.84, Bachelors,15.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,149264.88, 10th,6.0, Separated, Other-relative, White, Female,0.0,1.0010939, <=50K
 Private,247913.3, HS-grad,9.0, Never-married, Not-in-family, Black, Female,0.0,40.0, <=50K
 Private,175621.73, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,1.1865754, <=50K
 Private,250972.89, Some-college,10.0, Divorced, Not-in-family, White, Female,0.0,20.0, <=50K
 Private,151752.14, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,200840.31, Prof-school,15.9178705, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,117118.08, Assoc-acdm,12.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,41550.527, Bachelors,13.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,481634.94, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,240310.48, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Local-gov,416655.22, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,30.0, <=50K
 Private,23872.082, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,145975.38, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,115795.49, Masters,14.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,540904.8, Masters,14.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,22518.207, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, <=50K
 Private,25575.424, Some-college,10.0, Never-married, Own-child, White, Male,0.0,5.0, <=50K
 Private,610515.8, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,36290.69, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,15.0, >50K
 Private,38843.074, Some-college,10.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,134413.53, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,87295.16, Bachelors,13.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,121352.586, 7th-8th,3.0, Divorced, Unmarried, White, Female,0.0,65.0, <=50K
 Private,25349.377, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,38200.516, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,97.30566, <=50K
 Private,416773.97, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,50471.395, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 ?,744036.4, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,22524.225, Assoc-acdm,12.0, Divorced, Unmarried, White, Female,0.0,10.0, <=50K
 Local-gov,408125.88, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Self-emp-inc,218935.22, HS-grad,9.0, Never-married, Own-child, Black, Male,0.0,40.0, <=50K
 Private,30177.74, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,27316.55, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,242083.9, Some-college,10.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,218982.5, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,2026.1334,96.961525, >50K
 Private,364044.6, Masters,14.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,323050.66, HS-grad,9.0, Separated, Unmarried, White, Male,0.0,40.0, <=50K
 Private,259560.0, Assoc-acdm,12.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,216380.0, HS-grad,9.0, Divorced, Own-child, White, Male,0.0,40.0, <=50K
 ?,230082.97, 11th,7.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,406383.34, HS-grad,9.0, Divorced, Own-child, White, Female,0.0,40.0, <=50K
 Private,99140.04, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, <=50K
 Private,48204.49, Assoc-voc,11.0, Separated, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,346578.56, 7th-8th,4.0, Divorced, Unmarried, White, Female,0.0,99.0, <=50K
 Private,39814.336, Masters,14.0, Married-civ-spouse, Wife, White, Female,0.0,2.4371223, >50K
 Private,373651.84, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,410751.62, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,17205.004, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,345200.0, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,115685.28, Doctorate,16.0, Married-civ-spouse, Husband, White, Male,0.0,1.1376518, <=50K
 Private,31370.812, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,99.0, <=50K
 Private,140789.55, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,15.0, <=50K
 Private,33145.707, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,162884.62, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,239755.3, HS-grad,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,157785.06, Assoc-voc,10.0, Married-civ-spouse, Husband, White, Male,0.0,55.0, <=50K
 Private,57188.254, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,21.512016, <=50K
 Private,202072.12, Some-college,10.0, Never-married, Not-in-family, White, Female,0.0,8.0, <=50K
 Private,368168.9, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,118933.8, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,8.0, <=50K
 Private,264099.97, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,8.0, <=50K
 Self-emp-not-inc,195687.14, HS-grad,9.0, Divorced, Not-in-family, White, Male,0.0,99.0, <=50K
 Private,39083.203, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, <=50K
 Local-gov,186656.28, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,26448.73, Some-college,10.0, Married-civ-spouse, Wife, White, Female,0.0,2.7437985, <=50K
 Private,47091.945, Bachelors,13.0, Never-married, Own-child, White, Female,0.0,20.0, <=50K
 Private,241714.86, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,84.8781, >50K
 Private,461921.75, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,29392.986, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,283219.38, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,46446.973, Some-college,10.0, Divorced, Own-child, White, Male,0.0,40.0, <=50K
 Local-gov,148780.39, Assoc-acdm,12.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Private,183600.53, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,162659.83, Some-college,10.0, Never-married, Unmarried, White, Female,0.0,40.0, <=50K
 Private,43110.48, HS-grad,9.0, Widowed, Unmarried, White, Male,0.0,40.0, <=50K
 Private,177562.83, Masters,16.0, Married-civ-spouse, Husband, White, Male,0.0,50.0, <=50K
 Private,228294.14, Assoc-voc,11.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,116713.36, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,10.0, <=50K
 Self-emp-not-inc,222395.97, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,216854.83, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,26510.656, 7th-8th,2.0, Married-civ-spouse, Husband, White, Male,0.0,70.29888, <=50K
 Private,152384.97, Assoc-acdm,12.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,308714.5, Some-college,10.0, Married-civ-spouse, Husband, Black, Male,0.0,40.0, <=50K
 Self-emp-not-inc,135473.78, Some-college,10.0, Never-married, Own-child, White, Male,0.0,3.1040518, <=50K
 Private,214549.28, Bachelors,14.0, Never-married, Not-in-family, White, Male,0.0,30.0, <=50K
 Private,126047.49, Masters,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,112726.484, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,32096.19, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,152370.2, Bachelors,13.0, Divorced, Own-child, White, Female,0.0,40.0, <=50K
 ?,203352.55, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,4.768712, <=50K
 Private,88713.41, Some-college,10.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,311341.75, 10th,6.0, Never-married, Unmarried, White, Male,0.0,40.0, <=50K
 Private,340918.6, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,48.0, <=50K
 Private,216339.17, Bachelors,13.0, Never-married, Not-in-family, White, Female,0.0,20.0, <=50K
 Local-gov,210770.66, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,28201.273, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,327182.22, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,15.0, <=50K
 Private,114131.1, 7th-8th,2.0, Divorced, Unmarried, White, Male,0.0,40.0, <=50K
 Private,305210.4, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,65.0, <=50K
 Private,382639.47, Assoc-acdm,12.0, Never-married, Not-in-family, White, Male,0.0,99.0, <=50K
 Private,453720.62, HS-grad,9.0, Divorced, Own-child, White, Male,0.0,4.4958797, <=50K
 Private,106571.52, 11th,9.0, Married-civ-spouse, Husband, White, Male,0.0,1.0154874, <=50K
 Private,160059.22, 11th,9.0, Married-civ-spouse, Husband, White, Male,0.0,74.76313, <=50K
 Private,384042.3, HS-grad,9.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,34178.875, Some-college,10.0, Never-married, Unmarried, White, Male,0.0,2.347995, <=50K
 Private,52132.89, Assoc-acdm,11.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,357829.66, Assoc-voc,11.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,91105.4, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,96667.66, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 State-gov,201934.53, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Self-emp-inc,92266.734, Prof-school,15.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,367018.66, 10th,6.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,108526.99, Some-college,10.0, Divorced, Own-child, White, Female,0.0,40.0, <=50K
 Private,274052.6, Bachelors,13.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,77978.92, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,260367.3, HS-grad,9.0, Never-married, Unmarried, White, Female,0.0,30.0, <=50K
 Private,53442.523, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,30851.371, Some-college,10.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,123530.945, HS-grad,9.0, Divorced, Own-child, White, Male,0.0,40.0, <=50K
 Private,421469.28, HS-grad,9.0, Never-married, Unmarried, White, Female,0.0,40.0, >50K
 Private,235563.98, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 ?,253426.98, Bachelors,13.0, Never-married, Own-child, White, Male,0.0,4.3218827, <=50K
 Local-gov,98695.69, 1st-4th,16.0, Married-civ-spouse, Not-in-family, White, Male,0.0,1.0125437, <=50K
 Private,334808.1, 12th,9.0, Married-civ-spouse, Husband, White, Male,0.0,50.0, <=50K
 Private,221326.28, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,9.031922, <=50K
 Private,659585.0, 7th-8th,3.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,476473.75, Bachelors,13.0, Never-married, Other-relative, White, Male,0.0,40.0, <=50K
 Private,151322.69, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,475327.38, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,27129.498, 7th-8th,3.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,295465.75, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,60451.715, HS-grad,9.0, Divorced, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,30603.164, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,222049.6, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,129477.79, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,477054.78, Bachelors,13.0, Never-married, Other-relative, White, Male,0.0,40.0, <=50K
 Private,73288.68, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,201434.69, HS-grad,9.0, Divorced, Unmarried, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,25590.51, HS-grad,9.0, Widowed, Not-in-family, Amer-Indian-Eskimo, Female,0.0,40.0, <=50K
 Private,92550.805, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,17385.307, HS-grad,9.0, Divorced, Not-in-family, White, Male,0.0,40.0, >50K
 Private,465650.44, Assoc-acdm,12.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,24623.197, HS-grad,9.0, Never-married, Unmarried, Asian-Pac-Islander, Female,0.0,40.0, <=50K
 State-gov,149687.28, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,422426.2, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,44.0, >50K
 Private,31047.867, Some-college,10.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, >50K
 Private,105677.414, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,317729.1, Bachelors,13.0, Never-married, Own-child, Black, Male,0.0,40.0, <=50K
 Private,47524.742, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,201967.33, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,1.000117, <=50K
 Private,296922.9, Bachelors,13.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,231013.17, Bachelors,13.0, Divorced, Unmarried, White, Male,0.0,55.0, >50K
 Private,33966.016, Some-college,10.0, Separated, Unmarried, White, Female,0.0,40.0, <=50K
 Private,25805.469, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,344697.28, Masters,9.0, Married-civ-spouse, Husband, White, Male,0.0,50.0, <=50K
 Private,34473.03, Assoc-acdm,12.0, Separated, Not-in-family, White, Male,0.0,99.0, <=50K
 Private,23748.352, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,8.0, <=50K
 Private,38686.867, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,72.0, <=50K
 Private,157969.06, Some-college,10.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Private,92359.69, HS-grad,9.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Self-emp-not-inc,298491.6, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,48.0, <=50K
 Private,105962.195, 7th-8th,3.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,550723.0, HS-grad,9.0, Never-married, Unmarried, White, Female,0.0,40.0, <=50K
 Private,324476.62, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,410965.6, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,29059.91, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,3.6761124, <=50K
 Private,273057.22, Bachelors,13.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,206497.84, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,20.0, <=50K
 Private,156102.92, Some-college,10.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,329177.9, Bachelors,13.0, Divorced, Not-in-family, White, Female,0.0,40.0, >50K
