workclass,fnlwgt,education,education.num,marital.status,relationship,race,sex,capital.loss,hours.per.week,income
 Private,244133.75, Bachelors,13.0, Married-civ-spouse, Own-child, White, Female,0.0,40.0, <=50K
 Private,267161.34, Some-college,9.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, >50K
 Private,21893.041, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,456125.62, 10th,14.0, Never-married, Own-child, White, Male,0.0,35.0, <=50K
 Private,195967.83, Some-college,10.0, Separated, Other-relative, White, Female,0.0,1.7798318, <=50K
 Private,292036.1, 11th,10.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,282860.4, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,467201.22, Some-college,12.0, Divorced, Not-in-family, White, Female,0.0,32.0, <=50K
 Private,182715.88, HS-grad,9.0, Never-married, Unmarried, White, Female,0.0,40.0, <=50K
 Private,208422.08, Some-college,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,103769.44, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,25180.922, Some-college,10.0, Never-married, Own-child, White, Female,0.0,15.0, <=50K
 Private,199572.67, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,134637.58, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Local-gov,246938.72, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,8.0, <=50K
 Private,32983.117, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,65.0, >50K
 Private,235961.83, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,80.0, <=50K
 Private,182315.08, Masters,14.0, Never-married, Not-in-family, White, Male,0.0,61.926464, <=50K
 Private,492885.16, Prof-school,15.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,21967.324, Bachelors,7.0, Married-spouse-absent, Own-child, White, Female,0.0,40.0, <=50K
 Private,23491.723, Some-college,10.0, Never-married, Own-child, White, Male,0.0,12.221389, <=50K
 Private,226438.78, Bachelors,13.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,53967.676, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,3.372897, >50K
 Private,34136.504, Assoc-voc,13.0, Divorced, Not-in-family, White, Female,0.0,45.0, <=50K
 Private,65551.12, Bachelors,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,36291.477, HS-grad,10.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,78721.586, 7th-8th,2.964459, Divorced, Unmarried, White, Male,0.0,80.0, <=50K
 Private,117806.414, Some-college,10.0, Never-married, Own-child, White, Male,0.0,30.0, >50K
 Private,82593.15, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,392079.1, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,38442.94, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,70.0, <=50K
 Private,353721.66, Some-college,10.0, Never-married, Own-child, White, Male,0.0,55.0, <=50K
 Private,58981.273, 11th,7.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,351260.44, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,80.0, >50K
 Private,142627.77, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,44189.695, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,31605.514, 11th,7.0, Never-married, Own-child, White, Male,0.0,4.0, <=50K
 Private,215970.95, Some-college,10.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,147261.0, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,80.0, <=50K
 Private,111677.61, 7th-8th,4.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,150894.73, HS-grad,9.0, Divorced, Unmarried, White, Male,0.0,50.0, <=50K
 Private,204480.27, 7th-8th,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,278304.72, HS-grad,9.0, Divorced, Not-in-family, White, Male,0.0,40.0, <=50K
 ?,377052.03, 11th,7.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,200116.52, HS-grad,9.0, Widowed, Own-child, White, Female,0.0,1.187195, <=50K
 Private,161402.14, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Federal-gov,258393.58, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,478583.12, 7th-8th,3.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Self-emp-inc,24795.107, Masters,14.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, >50K
 Self-emp-inc,37327.707, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,262538.84, Some-college,10.0, Divorced, Own-child, White, Male,0.0,40.0, <=50K
 Private,26915.959, HS-grad,9.0, Never-married, Unmarried, White, Female,0.0,40.0, <=50K
 ?,378811.25, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,96.707756, <=50K
 Private,101899.12, HS-grad,9.0, Married-civ-spouse, Husband, Black, Male,0.0,40.0, <=50K
 Private,56012.508, Some-college,10.0, Never-married, Unmarried, White, Male,0.0,60.0, <=50K
 Private,153451.53, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,20.0, <=50K
 Private,315595.66, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,255474.05, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,328389.84, Bachelors,13.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,262275.03, Bachelors,14.0, Married-civ-spouse, Own-child, White, Male,0.0,71.77078, <=50K
 Private,125005.59, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,15.273562, <=50K
 Private,194321.27, Some-college,10.0, Never-married, Not-in-family, White, Female,0.0,12.0, <=50K
 Private,387319.34, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,145929.12, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,30.0, <=50K
 Private,212787.86, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,389939.34, HS-grad,9.0, Divorced, Not-in-family, White, Male,0.0,65.63789, <=50K
 Private,129529.336, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-inc,208177.02, Assoc-acdm,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,34565.43, Some-college,10.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,103596.47, Bachelors,13.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,155358.75, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,219401.8, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,26883.516, HS-grad,9.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, >50K
 Private,201626.47, HS-grad,9.0, Never-married, Unmarried, White, Male,0.0,60.0, <=50K
 Private,54266.36, Bachelors,13.0, Divorced, Not-in-family, White, Male,0.0,40.0, >50K
 State-gov,103049.49, Masters,14.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, >50K
 Private,124964.55, HS-grad,6.0, Married-civ-spouse, Husband, White, Male,0.0,55.0, >50K
 Private,132646.95, Some-college,10.0, Never-married, Unmarried, White, Female,0.0,40.0, <=50K
 Private,174726.2, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,40.0, >50K
 Private,234416.14, Masters,16.0, Married-civ-spouse, Own-child, White, Male,0.0,65.0, >50K
 Private,318602.4, Bachelors,13.0, Divorced, Unmarried, White, Female,0.0,99.0, <=50K
 Private,139249.92, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,233787.47, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,70.0, <=50K
 Private,223778.11, Assoc-acdm,11.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,113649.1, HS-grad,7.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,120024.3, Assoc-acdm,11.0, Widowed, Not-in-family, White, Female,0.0,50.0, <=50K
 Private,255757.88, Some-college,9.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, >50K
 Self-emp-not-inc,224069.58, Some-college,10.0, Never-married, Own-child, White, Male,0.0,5.282224, <=50K
 Private,284223.22, Bachelors,14.0, Married-civ-spouse, Own-child, White, Male,0.0,38.0, <=50K
 Private,182769.9, Masters,13.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, >50K
 Private,133879.86, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Self-emp-inc,147019.5, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,202572.3, HS-grad,9.0, Separated, Own-child, White, Female,0.0,40.0, <=50K
 Private,167165.83, 10th,6.0, Never-married, Own-child, White, Female,0.0,3.083835, <=50K
 Private,24696.645, Some-college,10.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,197899.92, 10th,7.0, Divorced, Unmarried, White, Male,0.0,40.0, >50K
 Self-emp-not-inc,311744.84, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,75.0, >50K
 Private,194109.98, Bachelors,13.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Local-gov,189729.08, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,34361.812, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,211069.02, 12th,9.0, Married-civ-spouse, Own-child, White, Female,0.0,25.0, <=50K
 Private,127467.625, 7th-8th,2.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,257019.16, Bachelors,13.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,335871.44, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,75.0, <=50K
 Private,194712.47, HS-grad,9.0, Married-civ-spouse, Wife, White, Female,0.0,9.172128, <=50K
 Private,94018.66, 7th-8th,2.0, Married-civ-spouse, Wife, White, Female,0.0,1.0139209, <=50K
 Private,124053.266, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,60.0, <=50K
 Private,323183.6, HS-grad,8.66302, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Private,95108.12, HS-grad,9.0, Never-married, Unmarried, White, Male,0.0,12.0, <=50K
 Private,111386.336, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,183945.94, Bachelors,13.0, Married-civ-spouse, Not-in-family, White, Male,0.0,1.0025029, >50K
 Private,80283.65, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,83551.055, 9th,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 State-gov,62961.105, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,97.361206, <=50K
 Private,112118.71, Masters,13.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, >50K
 ?,321803.88, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,215160.66, HS-grad,9.0, Divorced, Own-child, White, Female,0.0,40.0, <=50K
 Private,413777.47, Bachelors,13.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,210219.23, Some-college,10.0, Never-married, Own-child, Black, Female,0.0,40.0, <=50K
 Private,328997.84, Some-college,10.0, Never-married, Unmarried, White, Female,0.0,20.0, <=50K
 Private,142752.5, HS-grad,9.0, Divorced, Not-in-family, White, Male,0.0,40.0, >50K
 Private,73824.73, Some-college,10.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,148405.62, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,148346.81, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,199301.73, Bachelors,6.0, Never-married, Unmarried, White, Female,0.0,40.0, <=50K
 State-gov,134080.8, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,1.203416, <=50K
 Local-gov,99189.78, Masters,14.0, Married-civ-spouse, Not-in-family, White, Male,0.0,1.0001147, <=50K
 Private,317277.12, 12th,5.0, Married-civ-spouse, Not-in-family, White, Male,0.0,50.0, <=50K
 Private,153894.8, 7th-8th,3.0, Married-civ-spouse, Wife, White, Female,0.0,20.0, <=50K
 Private,372918.75, Assoc-voc,1.5604866, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,356583.47, Some-college,10.0, Never-married, Other-relative, White, Male,0.0,40.0, <=50K
 Private,180423.02, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,427536.03, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,32687.924, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,15.0, <=50K
 Private,249847.16, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,108447.82, HS-grad,9.0, Divorced, Unmarried, Black, Male,0.0,40.0, <=50K
 Private,38348.867, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,259769.67, Bachelors,13.0, Never-married, Own-child, Black, Female,0.0,40.0, <=50K
 Private,129832.305, HS-grad,6.0, Never-married, Not-in-family, White, Male,0.0,45.0, <=50K
 Federal-gov,434301.38, Bachelors,13.0, Never-married, Other-relative, White, Male,0.0,40.0, <=50K
 Private,33212.08, Bachelors,9.0, Married-civ-spouse, Husband, White, Male,0.0,37.0, >50K
 Private,138890.58, HS-grad,10.0, Divorced, Unmarried, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,15823.697, Masters,14.0, Widowed, Not-in-family, Black, Female,0.0,60.0, <=50K
 Private,109241.24, Prof-school,14.0, Married-civ-spouse, Husband, White, Female,0.0,40.0, <=50K
 Private,33908.594, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, >50K
 Private,349864.66, Assoc-acdm,12.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,23850.463, HS-grad,9.0, Never-married, Not-in-family, Asian-Pac-Islander, Male,0.0,40.0, <=50K
 Private,167081.34, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,483793.12, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,40.0, >50K
 Private,33335.727, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,22117.453, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,167527.45, 12th,3.0, Never-married, Own-child, Amer-Indian-Eskimo, Male,0.0,35.0, <=50K
 Private,57003.27, HS-grad,4.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,336230.66, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,1.1635479, <=50K
 Private,402052.2, Bachelors,14.0, Never-married, Own-child, White, Male,0.0,45.0, <=50K
 State-gov,197550.17, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,52.0, >50K
 Private,54284.97, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,57115.453, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,294018.3, HS-grad,9.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,105557.73, HS-grad,9.0, Married-civ-spouse, Wife, White, Male,0.0,40.0, <=50K
 Private,40934.582, HS-grad,9.0, Married-civ-spouse, Unmarried, White, Male,0.0,40.0, <=50K
 Private,32163.105, Some-college,10.0, Never-married, Unmarried, White, Male,0.0,99.0, <=50K
 Private,148950.69, Some-college,10.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,158347.05, Some-college,13.0, Married-civ-spouse, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,451118.12, 10th,16.0, Never-married, Not-in-family, White, Male,0.0,60.0, <=50K
 Private,243648.4, 7th-8th,3.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,657380.5, HS-grad,9.0, Never-married, Unmarried, White, Male,0.0,40.0, <=50K
 Private,255514.17, 12th,6.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,368744.9, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,70.0, >50K
 ?,62629.938, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,1.0002295, <=50K
 Private,205738.28, Bachelors,13.0, Widowed, Not-in-family, White, Male,0.0,2.9877555, <=50K
 Private,182377.03, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,20.0, <=50K
 Private,177951.89, 7th-8th,10.0, Divorced, Not-in-family, White, Male,0.0,56.0, <=50K
 ?,255549.14, Bachelors,13.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
