workclass,fnlwgt,education,education.num,marital.status,relationship,race,sex,capital.loss,hours.per.week,income
 Private,420272.16, Bachelors,15.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,133549.25, Some-college,10.0, Separated, Other-relative, White, Female,0.0,1.0002733, <=50K
 Private,267351.97, HS-grad,9.0, Never-married, Not-in-family, Black, Female,0.0,40.0, <=50K
 Private,180535.52, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,1.26344, <=50K
 Private,233932.64, Some-college,10.0, Divorced, Not-in-family, White, Female,0.0,25.0, <=50K
 Private,139034.02, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,194962.02, Prof-school,15.136125, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,114939.27, Assoc-acdm,12.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,48068.395, Bachelors,13.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,481676.44, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,272476.38, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Local-gov,401185.4, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,23866.242, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,149838.83, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,112065.5, Masters,14.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,501976.72, Masters,14.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,26525.691, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,50.0, <=50K
 Private,28690.55, Some-college,10.0, Never-married, Own-child, White, Male,0.0,3.972898, <=50K
 Private,605796.5, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,55707.434, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,38242.844, Some-college,10.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,105956.57, Assoc-voc,11.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,81529.72, Bachelors,13.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,99198.766, 7th-8th,3.0, Divorced, Unmarried, White, Female,0.0,65.0, <=50K
 Federal-gov,22393.496, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,53644.89, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,80.0869, <=50K
 Private,448208.0, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,104837.85, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 ?,755021.44, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,22664.205, Assoc-acdm,12.0, Divorced, Unmarried, White, Female,0.0,10.0, <=50K
 Private,352765.94, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,97.51443, >50K
 Private,250348.44, HS-grad,9.0, Never-married, Own-child, Black, Male,0.0,40.0, <=50K
 Private,32965.34, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,31850.26, 11th,7.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,258899.72, Some-college,10.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,217377.3, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,1999.8569,74.38105, >50K
 Private,334192.88, Masters,14.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,289258.47, HS-grad,9.0, Separated, Unmarried, White, Male,0.0,40.0, <=50K
 Private,213804.88, Doctorate,16.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,171978.23, HS-grad,9.0, Divorced, Own-child, White, Male,0.0,40.0, <=50K
 ?,154451.44, 11th,7.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,389518.78, HS-grad,9.0, Divorced, Own-child, White, Female,0.0,40.0, <=50K
 Private,98622.664, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,65.0, <=50K
 Private,97383.55, Assoc-voc,11.0, Separated, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,349136.62, 7th-8th,4.0, Divorced, Unmarried, White, Female,0.0,99.0, <=50K
 Private,36125.375, Masters,14.0, Married-civ-spouse, Wife, White, Female,0.0,2.9844108, >50K
 Private,369044.66, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,410480.22, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,18213.994, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,404033.9, Masters,14.0, Never-married, Own-child, White, Female,0.0,84.0, <=50K
 Private,124294.49, Doctorate,16.0, Married-civ-spouse, Husband, White, Male,0.0,1.3079664, <=50K
 Private,41612.938, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,99.0, <=50K
 Private,143534.17, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,20.0, <=50K
 Private,28274.787, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,133196.0, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,233053.12, HS-grad,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,168987.11, Some-college,10.0, Married-civ-spouse, Not-in-family, White, Male,0.0,55.0, <=50K
 Private,66855.63, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,20.0, <=50K
 Private,218611.83, Some-college,10.0, Never-married, Unmarried, White, Female,0.0,3.8811724, <=50K
 Private,358474.66, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,114007.49, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,8.0, <=50K
 Private,210129.55, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,30.0, <=50K
 Self-emp-not-inc,175659.89, HS-grad,9.0, Divorced, Not-in-family, White, Male,0.0,99.0, <=50K
 Private,49017.867, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, <=50K
 Local-gov,196838.72, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,24563.783, Some-college,10.0, Married-civ-spouse, Wife, White, Female,0.0,3.2769186, <=50K
 Private,51584.06, Bachelors,13.0, Never-married, Own-child, White, Female,0.0,12.0, <=50K
 Private,231401.1, Prof-school,15.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,428303.03, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,30655.295, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,305543.53, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, <=50K
 Private,97517.25, Bachelors,13.0, Divorced, Own-child, White, Male,0.0,40.0, <=50K
 Local-gov,137530.75, Masters,14.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Private,169809.94, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,100492.695, Some-college,10.0, Never-married, Unmarried, White, Female,0.0,40.0, <=50K
 Private,34980.688, HS-grad,9.0, Divorced, Unmarried, White, Male,0.0,40.0, >50K
 Private,180838.64, Masters,16.0, Married-civ-spouse, Husband, White, Male,0.0,50.0, <=50K
 Private,276953.62, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,119468.61, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,9.741098, <=50K
 Self-emp-not-inc,228498.81, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,222884.88, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,24319.762, 7th-8th,3.0, Never-married, Not-in-family, White, Male,0.0,85.90613, <=50K
 Private,80178.32, Assoc-acdm,12.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,304483.47, Some-college,9.0, Married-civ-spouse, Husband, Black, Male,0.0,40.0, <=50K
 Self-emp-not-inc,134962.77, Some-college,10.0, Never-married, Own-child, White, Male,0.0,3.0961015, <=50K
 Private,231050.03, Bachelors,14.0, Never-married, Not-in-family, White, Male,0.0,32.0, <=50K
 Private,133468.61, Masters,13.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, >50K
 Private,137315.81, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,82427.06, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,157699.2, HS-grad,9.0, Divorced, Own-child, White, Female,0.0,40.0, <=50K
 ?,179436.28, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,7.319151, <=50K
 Private,83611.83, Some-college,10.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,388886.5, Some-college,10.0, Divorced, Unmarried, White, Male,0.0,40.0, >50K
 Private,336130.9, Prof-school,14.0, Married-civ-spouse, Husband, White, Male,0.0,48.0, >50K
 Private,343084.8, Bachelors,13.0, Never-married, Not-in-family, White, Female,0.0,10.0, <=50K
 Local-gov,257856.88, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,35429.418, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,251795.31, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,37459.8, 7th-8th,2.0, Divorced, Unmarried, White, Male,0.0,40.0, <=50K
 Private,183881.2, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,298920.38, 11th,7.0, Never-married, Not-in-family, White, Male,0.0,99.0, <=50K
 Private,339201.06, HS-grad,9.0, Divorced, Own-child, White, Male,0.0,4.7957754, <=50K
 Private,89896.14, 7th-8th,3.0, Married-civ-spouse, Husband, White, Male,0.0,1.094946, <=50K
 Private,173424.92, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,77.731094, <=50K
 Private,450307.5, HS-grad,9.0, Married-civ-spouse, Own-child, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,106783.016, Some-college,10.0, Never-married, Unmarried, White, Male,0.0,2.3700867, <=50K
 Private,128686.836, Assoc-acdm,12.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, <=50K
 Private,445794.66, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,96097.32, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,90604.58, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 State-gov,100645.3, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,60849.77, Prof-school,15.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,303174.25, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,48514.84, Some-college,10.0, Divorced, Own-child, White, Female,0.0,40.0, <=50K
 Private,238137.02, Bachelors,13.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,157978.19, Bachelors,13.0, Married-civ-spouse, Husband, Black, Male,0.0,40.0, <=50K
 Private,263075.97, HS-grad,9.0, Never-married, Unmarried, White, Female,0.0,25.0, <=50K
 Private,64143.887, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,42763.59, Some-college,10.0, Divorced, Own-child, White, Female,0.0,25.0, <=50K
 Private,162669.81, HS-grad,9.0, Divorced, Own-child, White, Male,0.0,40.0, <=50K
 Private,387821.3, Masters,14.0, Never-married, Unmarried, White, Female,0.0,40.0, >50K
 Private,263620.6, Some-college,10.0, Widowed, Unmarried, White, Female,0.0,40.0, <=50K
 ?,248216.8, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,15.0, <=50K
 Private,83048.89, 1st-4th,16.0, Married-civ-spouse, Husband, White, Male,0.0,20.0, <=50K
 Private,365573.62, 12th,9.0, Married-civ-spouse, Husband, White, Male,0.0,50.0, <=50K
 Private,205886.33, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,10.0, <=50K
 Private,536991.3, 7th-8th,2.2994363, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,405871.3, Bachelors,13.0, Never-married, Other-relative, White, Male,0.0,60.0, <=50K
 Private,119509.66, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,387412.38, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,29943.574, 7th-8th,3.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,347900.3, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,96920.14, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,38500.34, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,190926.0, Some-college,10.0, Never-married, Own-child, Black, Female,0.0,40.0, <=50K
 Private,130647.09, 7th-8th,9.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,665916.75, Bachelors,12.0, Never-married, Other-relative, White, Male,0.0,40.0, <=50K
 Private,52119.15, Bachelors,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,203652.4, HS-grad,10.0, Divorced, Own-child, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,32404.715, HS-grad,9.0, Divorced, Not-in-family, Asian-Pac-Islander, Female,0.0,40.0, <=50K
 Private,99190.336, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,44739.23, HS-grad,9.0, Divorced, Unmarried, White, Male,0.0,40.0, >50K
 Private,298655.12, 11th,9.0, Never-married, Own-child, White, Male,0.0,34.45793, <=50K
 Private,12585.632, HS-grad,10.0, Never-married, Unmarried, White, Female,0.0,35.0, <=50K
 Self-emp-inc,169615.36, 10th,13.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, <=50K
 Self-emp-inc,453050.2, Bachelors,10.0, Never-married, Not-in-family, White, Male,0.0,45.0, <=50K
 Private,26648.441, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Self-emp-not-inc,210237.97, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,52.0, <=50K
 Self-emp-not-inc,389646.97, Bachelors,16.0, Never-married, Own-child, Other, Male,0.0,40.0, <=50K
 Private,198326.3, Bachelors,10.0, Married-civ-spouse, Not-in-family, White, Male,0.0,45.0, <=50K
 Private,1024816.4, 9th,6.0, Married-civ-spouse, Not-in-family, White, Female,0.0,20.0, <=50K
 Private,267195.06, Assoc-voc,1.0, Married-civ-spouse, Own-child, White, Female,0.0,50.0, <=50K
 Self-emp-inc,127719.97, Bachelors,1.0, Married-civ-spouse, Unmarried, White, Male,0.0,47.765427, <=50K
 Self-emp-inc,31104.58, Some-college,10.0, Married-civ-spouse, Not-in-family, White, Male,0.0,44.0, <=50K
 Private,94971.33, HS-grad,16.0, Married-civ-spouse, Wife, White, Male,0.0,60.0, <=50K
 Private,1218063.4, 11th,9.0, Never-married, Not-in-family, White, Male,0.0,52.0, <=50K
 Private,196065.48, Assoc-acdm,9.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,35980.758, Doctorate,3.0, Married-civ-spouse, Husband, White, Male,0.0,20.0, <=50K
 Private,95722.56, Some-college,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,107907.19, 5th-6th,5.0, Married-civ-spouse, Own-child, White, Male,0.0,40.0, <=50K
 Private,111365.445, Prof-school,13.0, Married-civ-spouse, Own-child, White, Male,0.0,24.0, <=50K
 Private,311449.7, 12th,13.0, Never-married, Own-child, White, Male,0.0,45.0, <=50K
 Private,148463.12, 7th-8th,3.0, Married-civ-spouse, Husband, Asian-Pac-Islander, Male,0.0,40.0, <=50K
 Private,310277.56, HS-grad,9.0, Never-married, Not-in-family, White, Female,1977.0,40.0, <=50K
 Private,276370.47, 12th,3.0, Divorced, Not-in-family, White, Male,0.0,45.0, <=50K
 Self-emp-not-inc,186928.1, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,124636.42, Bachelors,10.0, Married-civ-spouse, Other-relative, White, Female,0.0,73.43687, <=50K
 Private,169904.61, Bachelors,1.0, Divorced, Not-in-family, White, Female,0.0,99.0, <=50K
 Private,84609.58, 12th,1.0, Married-spouse-absent, Husband, White, Male,0.0,80.0, >50K
 Private,200859.95, Preschool,9.0, Divorced, Own-child, White, Male,0.0,99.0, <=50K
 Self-emp-not-inc,154355.55, Bachelors,1.0, Divorced, Husband, White, Male,0.0,99.0, <=50K
