MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
3.7462,15.0,4.900314,0.99921507,3163.0,2.4827316,37.59,-122.05,2.125
3.1591,19.0,6.4521327,1.1033175,2703.0,2.5620854,33.71,-116.91,1.897
1.9792,47.0,4.81677,1.1242236,1329.0,4.1273293,34.0,-118.31,1.164
3.3083,20.0,5.3878326,1.0,853.0,3.243346,37.53,-120.79,1.083
3.8984,30.0,4.3907022,1.0929773,1749.0,1.7299703,33.77,-118.16,3.063
4.475,43.0,5.6356587,0.90697676,683.0,2.647287,37.94,-122.07,2.657
2.3393,48.0,5.148148,1.050926,583.0,2.699074,37.96,-121.31,0.776
8.0239,49.0,5.6698112,0.8962264,228.0,2.1509433,34.04,-118.41,5.00001
3.2386,16.0,5.03,1.06,515.0,2.575,36.33,-119.78,1.125
3.1653,44.0,4.4767594,1.0544488,1738.0,2.308101,37.78,-122.48,3.353
3.8958,33.0,5.419355,0.97235024,529.0,2.437788,39.13,-123.23,1.44
2.2042,22.0,3.554517,1.0342679,1189.0,3.7040498,34.01,-118.11,1.625
2.8893,39.0,5.0194807,0.9448052,833.0,2.7045455,33.18,-117.36,1.854
4.0764,41.0,5.530909,1.1927273,527.0,1.9163636,33.61,-117.9,5.00001
4.0474,30.0,5.419355,1.0064516,858.0,2.767742,37.31,-121.94,2.805
3.7321,41.0,4.586354,1.0085288,1092.0,2.3283582,37.34,-121.94,2.5
3.099,30.0,5.6885595,1.125,2778.0,2.9427967,34.83,-117.15,0.668
1.2315,43.0,4.0531917,1.0957447,854.0,4.5425534,33.98,-118.26,0.982
6.2452,16.0,6.6569037,0.9414226,926.0,3.874477,33.71,-117.89,2.663
0.7068,49.0,2.0822785,1.006329,467.0,1.477848,37.33,-121.89,2.0
1.7866,25.0,1.6785715,1.0663265,2796.0,3.5663266,34.05,-118.27,3.25
0.4999,36.0,2.5,0.8333333,15.0,2.5,33.9,-118.04,1.625
4.6944,52.0,5.990196,1.0588236,735.0,2.4019608,37.97,-122.56,3.989
2.5875,17.0,5.381188,1.2574258,522.0,2.5841584,39.25,-123.36,1.445
3.5109,29.0,4.6923075,1.0851648,2223.0,3.0535715,34.09,-117.88,1.86
5.253,35.0,6.2080927,1.0404624,442.0,2.5549133,32.82,-117.19,2.04
6.6447,20.0,6.1709404,1.0213675,2757.0,2.9455128,33.77,-118.31,4.168
2.7367,21.0,4.10839,1.0479417,4907.0,2.557061,36.69,-121.65,1.603
4.5399,52.0,4.8986015,1.0874126,954.0,1.6678321,37.8,-122.43,5.00001
7.0544,25.0,6.80109,0.95640326,1034.0,2.8174386,37.41,-121.81,3.207
3.7344,33.0,5.3173804,1.0806046,1067.0,2.6876574,34.59,-118.15,1.114
3.0859,13.0,4.497902,1.0699301,1627.0,2.2755244,37.95,-121.96,1.678
3.996,36.0,6.257426,1.039604,937.0,3.0924091,35.41,-118.97,0.855
4.5526,28.0,5.7842565,0.91253644,1099.0,3.2040815,34.02,-118.09,2.502
2.9453,26.0,5.411905,1.1285714,1124.0,2.6761904,38.39,-122.8,1.667
2.4306,36.0,5.1408453,1.0915493,476.0,3.3521128,34.0,-117.37,0.889
4.7208,19.0,4.7197986,0.9513423,1334.0,2.238255,33.78,-117.87,1.735
3.4187,37.0,4.453172,1.0362538,782.0,2.3625379,37.98,-122.02,1.617
6.5722,34.0,6.194323,1.0043668,1344.0,2.9344978,34.11,-118.03,4.374
6.9961,5.0,7.29436,1.0715268,2017.0,2.7744155,37.97,-122.09,2.941
5.6047,34.0,5.369565,0.9402174,759.0,4.125,33.81,-117.92,2.051
6.7927,17.0,7.122966,0.994575,1694.0,3.063291,32.81,-117.06,2.347
4.775,14.0,6.2359157,1.0598592,1046.0,3.6830986,32.72,-116.99,1.433
2.8864,34.0,4.716279,1.144186,952.0,4.427907,37.32,-121.89,1.725
4.375,27.0,5.2057414,1.0574163,1440.0,3.444976,33.8,-117.9,2.125
1.8897,43.0,4.4836955,1.1521739,820.0,4.4565215,33.97,-118.2,1.743
3.2042,11.0,5.852713,0.9870801,1285.0,3.3204134,36.07,-119.07,0.762
1.9219,31.0,3.871401,1.0863724,2063.0,3.959693,33.97,-118.28,1.07
3.5511,32.0,4.2225432,0.982659,1909.0,5.517341,33.72,-117.86,1.591
2.6964,47.0,3.4933774,0.98675495,1303.0,4.3145695,34.02,-118.16,1.388
10.2264,36.0,8.571428,1.1428572,30.0,2.142857,38.63,-121.28,3.5
2.7159,25.0,5.694853,0.9889706,819.0,3.0110295,36.37,-119.83,1.014
3.153,42.0,3.9234643,0.9879154,4496.0,4.5276937,33.95,-118.22,1.509
4.1419,45.0,5.3248405,1.0955414,838.0,2.6687899,37.75,-122.5,2.915
4.1316,15.0,28.236841,4.75,197.0,2.5921052,39.12,-120.2,2.0
5.7764,18.0,5.770012,1.0250896,4336.0,2.590203,33.76,-118.3,2.905
3.3906,52.0,7.3854165,1.7777778,733.0,2.5451388,33.33,-118.32,3.0
7.5,15.0,8.579281,1.0803382,1580.0,3.3403807,32.78,-116.91,3.164
4.625,25.0,6.554717,1.018868,840.0,3.1698112,33.89,-117.83,2.457
5.7654,35.0,5.7554746,1.0182482,743.0,2.7116787,33.84,-118.36,3.43
4.1797,6.0,6.7942123,1.1363344,5690.0,3.659164,34.12,-117.47,1.41
3.1076,17.0,11.428005,2.0858653,2071.0,2.7357993,38.03,-120.19,1.158
2.0,52.0,5.50641,1.1346154,1026.0,3.2884614,34.0,-118.3,1.28
0.9218,21.0,2.0456622,1.0342466,735.0,1.6780822,37.82,-122.27,1.719
2.6587,26.0,5.930921,1.3026316,1683.0,2.7680922,34.98,-116.85,0.574
1.3365,37.0,2.3177738,1.0556552,1846.0,3.3141832,37.76,-122.42,2.25
4.9504,5.0,5.6301074,1.0365591,4361.0,3.126165,38.13,-122.19,2.148
4.0,52.0,5.142857,0.9807692,984.0,2.7032967,34.16,-118.13,2.504
1.4767,16.0,5.5049834,1.2956811,572.0,1.9003322,38.93,-122.6,0.62
4.4674,18.0,4.6138997,1.1505791,1886.0,1.8204633,34.05,-118.44,5.00001
1.9702,39.0,4.138686,1.0413625,1468.0,3.5717762,33.95,-118.29,0.932
3.2639,31.0,3.8903654,1.0166113,1690.0,5.614618,33.73,-117.9,1.552
4.027,31.0,4.387629,1.0721649,1049.0,2.1628866,33.06,-117.3,2.9
2.7198,26.0,5.866817,1.1241535,1332.0,3.006772,34.89,-117.01,0.704
3.4609,19.0,4.792285,1.0860534,815.0,2.4183977,38.08,-122.81,2.388
1.3304,28.0,5.64539,1.0780141,962.0,3.4113476,36.7,-119.8,0.513
6.5217,52.0,6.3993506,1.0876623,765.0,2.4837663,37.81,-122.22,2.737
5.7837,23.0,6.6079407,1.0669975,1499.0,3.719603,33.79,-118.01,2.58
1.1384,25.0,3.4727273,0.90909094,801.0,3.6409092,33.95,-118.25,1.0
3.1885,31.0,4.2789474,1.0973685,1411.0,1.856579,34.17,-118.51,2.19
3.9097,41.0,5.010309,0.935567,977.0,2.5180411,35.36,-119.03,0.813
1.9908,33.0,4.491049,1.0549872,1515.0,1.9373401,38.61,-121.4,1.188
3.0724,45.0,3.0350878,0.7368421,230.0,4.0350876,33.98,-118.24,1.107
6.5587,27.0,6.227642,0.9214092,1071.0,2.902439,34.12,-117.65,2.39
2.3496,26.0,5.5393667,1.0723982,4224.0,3.8226244,38.47,-121.49,0.68
3.3125,4.0,4.19821,1.1649617,1512.0,1.9335039,33.57,-117.7,1.385
3.3177,46.0,4.459829,1.0136752,1055.0,1.8034188,34.16,-118.38,3.094
3.5313,48.0,5.4198895,0.98342544,704.0,1.9447514,38.57,-121.45,1.479
1.6652,34.0,3.8755245,1.1216784,2782.0,3.8909092,33.97,-118.28,0.99
4.0429,32.0,4.8633404,1.0629067,921.0,1.9978307,34.02,-118.44,5.00001
2.4695,26.0,4.8016877,0.9704641,1455.0,3.0696204,39.08,-121.54,0.58
6.1323,32.0,6.2895107,1.020979,1846.0,2.581818,37.59,-122.39,5.00001
3.9219,24.0,5.4839287,0.9714286,1477.0,2.6375,36.67,-121.67,2.225
7.2554,16.0,7.577154,1.01002,1665.0,3.3366733,33.85,-117.78,3.356
4.3281,49.0,5.8256226,1.0818505,729.0,2.594306,37.76,-122.49,3.231
3.7125,28.0,6.77907,1.1482558,1041.0,3.0261629,39.27,-121.56,1.168
4.8,36.0,6.3962264,1.0377358,407.0,2.5597484,37.62,-122.42,3.068
2.2813,29.0,4.476341,1.1451104,1696.0,5.3501577,34.0,-118.25,1.013
2.5863,30.0,5.0274963,1.0636759,1674.0,2.422576,34.04,-117.04,0.983
4.25,52.0,5.736979,1.1380209,899.0,2.3411458,34.07,-118.37,4.869
3.8542,33.0,5.0025315,1.0227848,1379.0,3.4911392,33.94,-118.09,1.754
8.1001,27.0,7.3014555,0.98128897,1391.0,2.891892,33.67,-117.93,3.365
1.8245,22.0,4.401079,1.0,1157.0,2.0809352,39.76,-121.6,0.855
3.35,38.0,4.5329156,1.0250784,980.0,3.0721004,33.8,-118.27,1.777
2.0804,34.0,4.24,1.104,1215.0,4.86,33.91,-118.23,0.847
4.6902,10.0,6.53457,1.1264756,1632.0,2.7521079,38.67,-121.2,1.71
3.9777,36.0,4.955375,0.9979716,1115.0,2.2616632,34.19,-118.22,4.098
3.0,51.0,3.7444751,1.0055249,1607.0,2.2196133,37.32,-121.93,1.847
3.2664,29.0,5.0579,1.063788,2459.0,2.41315,38.13,-122.23,1.429
3.6745,31.0,4.532182,1.0141287,1626.0,2.5525904,34.18,-118.42,3.355
1.871,31.0,5.362832,1.1792035,1360.0,3.0088496,37.77,-122.17,0.907
3.4091,14.0,3.906915,1.0718085,2676.0,2.3723404,34.23,-118.59,1.688
1.0769,52.0,1.2608696,1.1630435,171.0,1.8586956,34.04,-118.24,1.125
4.0167,18.0,5.0306516,1.0153257,1302.0,2.494253,33.51,-117.66,1.896
8.8467,17.0,7.6080403,1.040201,2144.0,3.5912898,34.3,-118.52,4.507
5.0958,16.0,5.4281983,1.0287206,746.0,1.9477807,32.79,-117.2,3.0
1.2469,33.0,4.773256,1.0523256,579.0,3.3662791,35.37,-119.01,0.467
2.1888,30.0,3.2970297,1.0367751,2172.0,3.0721357,34.21,-118.45,1.956
3.0978,28.0,4.937751,0.9879518,1230.0,2.4698796,34.08,-117.68,1.372
2.7593,23.0,4.3911176,1.0358167,2042.0,2.9255013,34.34,-119.08,1.948
4.8966,45.0,6.1766467,1.0419161,1722.0,2.5778444,37.48,-122.24,3.621
4.7721,52.0,5.772388,1.0932835,706.0,2.6343284,37.8,-122.2,2.171
5.4868,7.0,6.4661016,0.9661017,1077.0,3.042373,36.84,-119.82,1.588
5.1836,36.0,5.926267,0.9700461,1318.0,3.0368664,33.84,-118.1,2.197
3.5288,8.0,5.7334557,1.1397059,1159.0,2.1305146,34.88,-120.41,1.655
2.9844,11.0,5.700885,1.0920354,1351.0,2.3911505,36.33,-119.36,1.32
2.6442,34.0,3.1272728,0.6909091,149.0,2.709091,38.61,-121.44,0.55
1.7714,27.0,2.5325,0.985,1067.0,2.6675,33.9,-118.29,1.594
4.4485,35.0,6.4141107,1.1042944,879.0,2.696319,34.25,-118.27,2.619
2.3712,14.0,5.3046513,0.9906977,894.0,2.0790699,33.74,-116.9,1.279
4.087,23.0,5.6411767,0.9970588,1392.0,4.0941176,32.58,-117.05,1.348
1.8958,28.0,4.7821784,1.0420792,1156.0,2.861386,34.68,-117.28,0.556
4.7083,28.0,5.8,1.0321429,755.0,2.6964285,33.88,-118.0,2.681
2.1071,31.0,3.5870445,0.9068826,1154.0,4.672065,33.89,-118.19,0.995
2.7778,32.0,6.9850745,1.2288557,544.0,2.7064676,39.61,-120.08,0.729
4.3851,16.0,5.5313654,0.92250925,1292.0,4.7675276,37.67,-120.97,1.173
5.1681,52.0,6.9134197,1.038961,566.0,2.4502165,37.73,-122.48,5.00001
2.6576,23.0,5.1630034,1.1208792,1644.0,3.010989,38.44,-122.74,1.479
2.8342,34.0,4.69375,1.0515625,5477.0,8.557813,33.75,-117.88,1.872
2.3444,30.0,3.1834862,1.0513761,2237.0,4.104587,33.98,-118.18,1.561
5.8096,20.0,8.165888,1.0490655,1629.0,3.8060749,34.27,-118.75,2.644
2.5372,21.0,3.61305,1.063733,1264.0,1.9180577,36.6,-121.85,2.18
2.5599,42.0,2.8264463,0.96694213,2312.0,4.7768593,36.91,-121.75,1.514
2.16,39.0,3.7088609,1.0189873,606.0,1.9177215,34.42,-119.71,2.591
3.6944,29.0,4.0487447,0.98522896,2449.0,3.6174297,34.08,-118.02,1.752
3.4836,27.0,3.5549412,1.0234969,2518.0,1.740152,37.58,-122.33,2.879
5.0091,33.0,5.883772,0.95614034,1520.0,3.3333333,33.77,-118.02,2.115
4.8419,15.0,6.11226,0.9394387,2001.0,2.9556868,32.83,-117.09,2.64
5.208,46.0,6.0948014,1.235474,850.0,2.5993884,37.11,-122.11,2.068
2.3536,26.0,2.8265624,1.0,2543.0,3.9734375,34.05,-118.31,5.0
5.2606,43.0,5.6346154,1.1121795,954.0,3.0576923,33.82,-118.2,1.989
2.1111,44.0,4.029412,0.875,435.0,3.1985295,37.73,-122.18,0.797
6.1444,34.0,6.5292683,1.002439,933.0,2.2756097,37.95,-122.56,5.00001
13.4883,4.0,8.434426,1.0327868,416.0,3.409836,37.87,-121.97,5.00001
1.5667,15.0,6.3784947,1.4387097,1007.0,2.1655915,35.64,-118.33,0.725
5.2598,47.0,6.3351064,1.0425532,867.0,2.305851,37.73,-122.48,3.715
6.3302,39.0,7.54,1.068,1265.0,2.53,37.82,-122.2,3.628
3.7039,39.0,4.907097,1.04,1567.0,2.0219355,32.74,-117.17,3.615
3.025,35.0,4.4465117,0.9906977,488.0,2.2697675,38.81,-123.02,1.406
3.0294,42.0,4.91945,1.086444,1550.0,3.0451868,34.07,-117.74,1.357
2.5067,18.0,4.080793,1.1966463,1391.0,2.120427,36.96,-122.03,2.326
4.0147,34.0,6.0246916,1.0599648,1929.0,3.4021163,34.58,-118.07,1.074
3.8571,24.0,5.082544,0.9215156,1586.0,2.1461434,36.8,-119.83,0.901
3.7974,40.0,6.016064,1.1726907,707.0,2.8393574,34.26,-119.02,2.287
4.2212,45.0,5.148148,1.0407407,538.0,1.9925926,34.16,-118.35,2.938
1.881,25.0,5.5635357,1.1104972,1160.0,3.2044199,35.96,-119.19,0.525
2.8942,31.0,3.9143686,1.0246735,1059.0,1.5370102,34.09,-118.37,5.00001
7.8864,52.0,6.6909723,0.96875,705.0,2.4479167,37.9,-122.26,3.573
2.0353,32.0,4.706856,1.1914893,1139.0,2.6926713,37.96,-122.35,1.136
4.375,38.0,4.8977275,1.0113636,484.0,2.75,33.99,-118.06,1.862
1.9549,24.0,3.752086,1.0822408,2850.0,3.3969011,34.2,-118.42,2.215
7.8924,37.0,6.5546665,1.0666667,920.0,2.4533334,33.9,-118.4,5.00001
3.0635,8.0,3.4807122,1.0074184,3842.0,5.700297,33.75,-117.91,1.6
2.4952,32.0,4.0012345,1.1049383,1592.0,1.965432,34.1,-117.72,1.818
8.0015,35.0,5.408163,0.9744898,444.0,2.2653062,33.88,-118.4,5.00001
6.7694,29.0,6.6546054,1.0855263,747.0,2.4572368,34.15,-118.59,3.697
4.6394,13.0,18.977064,3.6513762,573.0,2.6284404,34.24,-116.88,2.265
2.6696,19.0,5.1538463,1.1102564,910.0,2.3333333,37.98,-120.4,1.212
5.3062,16.0,6.572072,1.0,1697.0,3.822072,32.93,-117.13,1.955
7.6486,17.0,7.04388,0.99422634,2771.0,3.199769,33.93,-117.88,3.067
3.3869,40.0,3.6229508,1.0163934,1930.0,4.5199065,33.99,-118.19,1.573
3.375,23.0,4.3491735,1.0847107,1218.0,2.5165288,32.83,-117.18,1.841
3.3438,8.0,5.4551725,1.1241379,2184.0,3.0124137,34.09,-117.38,1.276
2.6734,26.0,4.238938,1.1880531,2340.0,2.5884955,33.97,-118.35,1.434
3.3625,47.0,4.6320224,0.92134833,1183.0,3.3230338,37.71,-122.4,2.237
4.2813,33.0,6.3404255,1.1170213,212.0,2.255319,38.13,-121.84,0.813
1.875,33.0,141.90909,25.636364,30.0,2.7272727,38.91,-120.1,5.00001
2.6292,47.0,3.6931407,1.0613718,1213.0,2.1895306,37.8,-122.24,1.827
2.4141,13.0,5.3791046,1.0507463,1598.0,2.3850746,40.64,-122.39,0.787
5.3311,34.0,5.882911,1.0696203,2510.0,3.971519,37.68,-122.49,2.708
7.2137,17.0,8.240664,1.033195,761.0,3.1576765,34.26,-118.79,4.019
3.0,24.0,4.626147,0.95412844,900.0,2.0642202,33.92,-117.97,2.514
6.3433,15.0,7.368488,1.0698856,2314.0,2.9402795,33.94,-117.91,3.505
1.3708,8.0,3.8895705,1.0306748,1237.0,3.7944784,39.53,-122.23,1.25
2.46,14.0,6.205575,1.2055749,734.0,2.5574913,39.56,-120.23,0.93
2.2244,24.0,4.491409,1.0790378,917.0,3.1512027,38.43,-121.83,0.981
5.2662,16.0,5.869338,0.9268293,1770.0,3.0836236,37.31,-120.44,1.262
3.875,16.0,4.0,1.0,15.0,3.0,33.67,-117.86,4.5
1.847,18.0,2.3370273,1.0827901,5229.0,3.4087353,34.05,-118.29,2.5
4.0313,18.0,15.813953,3.1162791,350.0,2.7131784,39.04,-120.16,1.26
1.7184,11.0,4.0061727,1.0041152,2104.0,4.329218,36.78,-120.39,0.552
15.0001,33.0,7.4465117,1.0372093,629.0,2.9255815,37.43,-122.27,5.00001
4.2411,41.0,4.63745,1.0557768,561.0,2.2350597,34.03,-118.44,3.509
5.2146,16.0,28.432142,4.0964284,879.0,3.1392858,34.27,-117.19,2.552
1.7639,21.0,5.4176073,1.0948081,1109.0,2.503386,41.81,-122.53,0.554
5.0374,30.0,5.4129553,1.0242915,838.0,3.3927126,36.74,-121.62,1.654
4.7466,19.0,5.7656612,1.0139211,1286.0,2.9837587,33.82,-118.02,2.583
5.9771,37.0,6.0884957,1.0486726,618.0,2.7345133,34.22,-118.23,4.318
3.1989,31.0,4.3763103,1.052411,3310.0,3.4696016,34.15,-119.19,1.854
3.1864,52.0,4.607038,1.1217009,1728.0,2.5337243,34.09,-118.25,1.898
4.5486,32.0,5.5255256,0.9279279,828.0,2.4864864,34.63,-120.45,1.724
3.5517,42.0,4.884273,1.0578635,2224.0,3.2997034,34.05,-118.32,2.915
6.6112,31.0,6.7584743,0.9194915,542.0,2.29661,38.51,-121.51,2.516
6.3967,36.0,6.6666665,1.0481927,655.0,2.630522,37.39,-122.11,5.00001
4.7891,19.0,4.693467,1.3433836,1159.0,1.9413736,32.69,-117.17,3.346
1.6213,37.0,4.59322,1.148305,893.0,3.7838984,37.49,-120.86,0.695
2.7868,15.0,5.3381295,1.0095923,1004.0,2.4076738,38.7,-121.33,1.178
4.9946,10.0,5.6863637,1.0272727,1859.0,2.8166666,34.27,-118.67,2.046
2.4167,27.0,3.8775,1.16,880.0,2.2,32.75,-117.14,1.313
2.6321,21.0,4.1322646,1.0561122,2162.0,2.1663327,37.7,-122.13,2.231
3.3889,32.0,4.3387303,1.1534975,2725.0,1.7648964,33.97,-118.37,2.857
2.9312,25.0,4.5,1.1152174,1078.0,2.3434782,33.79,-117.83,2.201
4.125,39.0,5.1263537,0.98194945,645.0,2.3285198,37.7,-122.07,2.325
3.5323,34.0,5.762903,1.067742,1540.0,2.483871,38.49,-121.45,1.098
4.8214,35.0,5.523669,1.0147929,1213.0,3.5887575,37.54,-122.03,1.86
2.6328,31.0,4.468978,1.0857664,1801.0,3.2864964,37.95,-122.35,1.103
3.7337,36.0,4.7980537,0.9294404,1029.0,2.5036497,34.27,-119.26,2.09
3.0973,13.0,3.832265,1.0667735,4293.0,2.2932692,34.18,-118.3,2.519
6.3434,52.0,6.9478908,1.0198511,1061.0,2.6327543,37.85,-122.23,3.736
2.1532,28.0,4.3011365,1.0909091,540.0,1.5340909,32.75,-117.17,2.4
1.7137,16.0,7.0708447,1.6512262,1046.0,2.8501363,32.74,-116.35,1.107
3.7125,26.0,4.915254,1.1305084,1090.0,1.8474576,34.15,-118.43,4.474
2.2721,45.0,4.253112,1.042877,1635.0,2.2614107,38.31,-122.29,1.398
3.5114,52.0,6.37276,1.1469535,795.0,2.8494623,33.97,-118.32,1.388
2.8958,10.0,3.5535715,0.73214287,61.0,1.0892857,33.93,-118.37,2.458
2.6322,10.0,4.9916143,0.951782,1323.0,2.7735848,33.73,-117.16,1.407
3.7132,15.0,5.190779,1.0969794,1629.0,2.5898252,38.43,-122.73,1.676
1.2101,40.0,3.9782178,1.0277227,2219.0,4.394059,36.76,-119.77,0.491
4.1033,28.0,4.702332,1.0329218,1753.0,2.404664,37.27,-121.93,2.81
4.566,18.0,7.236324,1.1969365,1738.0,3.8030634,33.99,-117.43,1.169
1.8214,34.0,2.6645162,1.0825807,2626.0,3.3883872,34.09,-118.31,2.111
6.2217,27.0,6.831832,1.039039,1039.0,3.12012,33.98,-117.98,3.335
3.8333,48.0,5.729469,1.0289855,487.0,2.352657,37.74,-122.49,3.408
3.3598,34.0,5.087948,0.9413681,898.0,2.9250815,38.25,-122.06,1.072
1.4097,37.0,4.017991,1.1034483,1925.0,2.886057,37.76,-122.2,0.846
2.0694,33.0,3.344519,1.0604026,1272.0,2.8456376,33.97,-118.35,1.435
3.1107,26.0,4.375169,1.0526316,2100.0,2.834008,37.31,-121.92,2.479
3.1127,29.0,4.2087226,1.05919,1360.0,2.11838,37.66,-121.88,2.33
3.8661,6.0,5.9244323,1.1316644,6085.0,2.8210478,35.62,-120.67,1.681
5.0497,38.0,6.537445,1.0462555,1176.0,2.5903084,38.58,-121.38,1.917
4.0114,30.0,4.8784647,0.95522386,1240.0,2.6439233,32.83,-117.19,1.698
3.0352,27.0,4.965009,1.145488,1322.0,2.4346225,34.64,-120.45,1.354
3.2813,10.0,6.0309277,1.1597939,537.0,2.7680411,39.16,-121.0,1.632
1.8606,32.0,4.7177033,1.0685805,1504.0,2.398724,36.34,-119.64,0.567
1.7514,34.0,2.6601372,1.0910872,2991.0,2.9294808,34.09,-118.29,1.875
5.2855,31.0,6.851301,1.0483271,749.0,2.7843866,37.71,-122.09,2.535
7.2354,52.0,7.117166,0.9945504,901.0,2.455041,37.85,-122.24,3.911
3.287,19.0,3.668182,1.0439394,1726.0,2.6151514,33.9,-118.3,1.814
4.1375,28.0,6.1051626,1.0038241,1750.0,3.3460803,34.09,-117.42,1.283
13.1867,34.0,8.75,1.0166667,511.0,2.838889,37.36,-122.11,5.00001
5.8783,34.0,6.3268204,1.0035524,1542.0,2.7388988,37.6,-122.42,4.051
4.5313,25.0,6.795031,1.1718427,1244.0,2.5755694,38.27,-122.42,3.084
8.4699,25.0,7.627685,0.96897376,978.0,2.3341289,38.58,-121.36,3.44
2.5401,32.0,4.8292685,0.96987087,1916.0,2.748924,38.13,-121.28,1.254
2.7788,18.0,7.0405407,1.5945946,174.0,2.3513513,33.84,-116.86,0.911
4.4567,27.0,5.626289,0.9381443,1458.0,3.757732,34.17,-119.19,1.911
4.0703,37.0,5.1601048,0.9133858,875.0,2.296588,38.23,-122.63,2.238
2.3833,24.0,5.6433825,1.0257353,726.0,2.6691177,39.59,-121.74,0.951
4.5568,33.0,6.137079,1.0247191,1263.0,2.8382022,32.8,-117.13,1.753
5.0223,4.0,7.159628,1.0508232,5439.0,3.893343,33.93,-117.21,1.526
2.5714,18.0,4.5494924,1.0152284,3873.0,4.9149747,33.67,-116.17,0.659
3.1823,12.0,3.7505882,1.0952941,2118.0,2.4917648,34.17,-118.31,2.183
3.6788,5.0,5.042698,1.1837871,2933.0,1.8149753,38.61,-121.53,1.788
4.2031,13.0,6.811111,1.0185186,752.0,2.785185,39.02,-121.08,2.096
1.8689,25.0,4.3601694,1.0169492,2529.0,3.572034,38.52,-121.41,0.668
4.89,52.0,6.0606794,0.9854369,1030.0,2.5,34.07,-118.35,5.00001
4.5455,25.0,5.511327,1.1067961,775.0,2.5080905,34.68,-118.14,1.265
4.675,33.0,6.0604396,1.0796703,973.0,2.6730769,33.94,-118.12,2.83
3.1746,22.0,3.6659243,1.2628062,1655.0,1.8429844,34.02,-118.42,3.488
2.6062,33.0,6.9975185,1.2779156,976.0,2.4218361,41.4,-120.12,0.526
3.125,23.0,6.3757963,1.2420382,369.0,2.3503184,38.51,-120.8,0.964
2.25,33.0,4.924433,1.0025189,1412.0,3.556675,36.2,-119.36,0.515
4.5938,33.0,0.8888889,0.5,96.0,2.6666667,33.79,-118.21,1.125
2.3526,48.0,3.807074,1.0546623,953.0,3.0643086,34.04,-118.32,1.563
7.2582,4.0,7.3768406,1.0475234,3857.0,2.58166,38.63,-121.24,2.732
4.7333,30.0,5.2884617,1.0673077,1281.0,2.4634616,33.04,-117.29,2.869
9.5271,16.0,8.459251,1.0418502,2777.0,3.05837,37.84,-122.0,5.00001
3.23,11.0,11.900794,2.2460318,1825.0,2.4140213,35.76,-120.93,1.543
2.4943,29.0,5.050898,0.97904193,864.0,2.5868263,39.4,-121.75,0.819
4.7275,26.0,5.3679013,1.0049382,2347.0,2.8975308,37.3,-121.94,2.93
2.0036,20.0,4.0885415,1.2534722,1848.0,3.2083333,32.75,-117.1,0.992
3.3622,19.0,5.4797134,1.0680192,2769.0,3.304296,34.0,-117.36,1.051
3.858,16.0,5.4989734,0.9917864,1473.0,3.0246406,35.6,-117.7,0.702
3.6389,34.0,3.8685446,1.0516431,430.0,2.0187793,34.13,-118.15,2.15
4.6547,52.0,4.56734,1.050505,1370.0,2.3063972,37.74,-122.42,3.257
4.5987,29.0,4.9308944,0.9268293,654.0,2.6585367,32.79,-117.2,2.556
2.4,25.0,3.2228048,1.078637,2635.0,3.453473,34.08,-118.29,1.739
6.5322,14.0,8.079681,1.0159363,781.0,3.1115537,38.76,-121.17,3.94
3.2917,34.0,6.597444,1.0958467,1041.0,3.3258786,36.55,-119.53,1.115
3.6333,14.0,5.9027777,0.96666664,1067.0,2.963889,34.49,-117.21,1.162
4.119,38.0,5.506876,0.9823183,1223.0,2.4027505,38.14,-121.28,1.288
3.141,21.0,5.481752,1.0121654,1050.0,2.5547445,38.73,-121.36,2.201
3.821,39.0,4.5353627,1.1566696,1915.0,1.7144136,33.55,-117.79,4.521
3.5039,19.0,5.0233645,1.1191589,1052.0,2.457944,36.48,-121.7,2.884
3.5938,35.0,5.9517426,1.0402144,906.0,2.4289544,35.38,-118.95,0.952
3.2824,52.0,4.3569846,1.0643016,794.0,1.7605321,34.08,-118.36,3.048
6.8645,17.0,8.642586,1.1330799,700.0,2.661597,36.83,-119.84,1.959
5.1677,18.0,4.144811,1.0981497,2286.0,1.8390989,33.86,-118.4,3.808
3.25,29.0,4.505666,1.0113314,1603.0,2.2705383,33.94,-117.41,1.125
2.1842,47.0,5.5445027,1.0811518,965.0,2.5261781,37.76,-122.17,1.079
2.5445,24.0,3.4676967,1.0266854,3818.0,5.3623595,34.06,-118.03,1.514
1.6034,30.0,3.851927,1.1075051,1620.0,3.286004,32.75,-117.09,0.844
2.3603,17.0,4.073743,1.1564245,1987.0,2.2201118,34.1,-117.59,1.393
4.1181,36.0,4.875371,1.0356083,1414.0,4.1958456,34.23,-118.4,1.727
3.1032,19.0,4.5215373,1.0,3784.0,2.507621,32.81,-117.18,1.795
2.5139,30.0,4.3246527,1.1388888,1091.0,1.8940972,34.43,-119.72,2.795
2.13,25.0,4.3373017,1.0396825,893.0,3.5436509,36.1,-119.56,0.508
3.1375,32.0,4.8093796,1.0015129,1878.0,2.8411498,34.11,-117.38,1.012
4.6069,7.0,5.609195,0.99856323,3551.0,2.5510058,38.26,-122.63,2.023
2.9551,41.0,4.1185412,1.0607903,655.0,1.9908814,33.9,-118.36,2.05
